date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
20180514,sh.000001,3167.041,3183.815,3163.476,3174.032,3163.263,12932735232,1.72E+11,3,0.004065,1,0.3404,0
20180515,sh.000001,3180.424,3192.806,3164.518,3192.118,3174.032,12454905088,1.63E+11,3,0.003914,1,0.5698,0
20180516,sh.000001,3180.225,3191.948,3166.811,3169.565,3192.118,13052496896,1.75E+11,3,0.0041,1,-0.7065,0
20180517,sh.000001,3170.006,3172.766,3148.621,3154.282,3169.565,11399556608,1.51E+11,3,0.003579,1,-0.4822,0
20180518,sh.000001,3151.081,3193.453,3144.776,3193.303,3154.282,13651691776,1.68E+11,3,0.004283,1,1.2371,0
20180521,sh.000001,3206.175,3219.739,3203.336,3213.84,3193.303,16445941248,2.03E+11,3,0.005158,1,0.6431,0
20180522,sh.000001,3211.247,3214.588,3192.227,3214.349,3213.84,14429268480,1.86E+11,3,0.004525,1,0.0158,0
20180523,sh.000001,3205.437,3205.437,3168.964,3168.964,3214.349,15780764928,1.99E+11,3,0.004948,1,-1.412,0
20180524,sh.000001,3167.939,3173.53,3152.069,3154.65,3168.964,12408580096,1.61E+11,3,0.003889,1,-0.4517,0
20180525,sh.000001,3148.41,3156.726,3131.067,3141.303,3154.65,12861084416,1.67E+11,3,0.004031,1,-0.4231,0
20180528,sh.000001,3136.809,3149.664,3115.958,3135.082,3141.303,12875591936,1.68E+11,3,0.004034,1,-0.198,0
20180529,sh.000001,3129.621,3143.207,3112.153,3120.46,3135.082,13571780096,1.78E+11,3,0.004234,1,-0.4664,0
20180530,sh.000001,3081.141,3085.397,3041,3041.443,3120.46,15511512576,1.92E+11,3,0.004844,1,-2.5322,0
20180531,sh.000001,3061.829,3098.076,3054.268,3095.473,3041.443,14047553280,1.85E+11,3,0.004384,1,1.7765,0
20180601,sh.000001,3084.753,3102.088,3059.785,3075.137,3095.473,12987219968,1.67E+11,3,0.004047,1,-0.657,0
20180604,sh.000001,3083.426,3098.402,3076.993,3091.19,3075.137,11459390208,1.55E+11,3,0.00357,1,0.522,0
20180605,sh.000001,3088.007,3114.768,3080.045,3114.205,3091.19,11873559296,1.65E+11,3,0.003705,1,0.7445,0
20180606,sh.000001,3109.174,3117.525,3103.532,3115.18,3114.205,12019613440,1.63E+11,3,0.003749,1,0.0313,0
20180607,sh.000001,3121.184,3128.715,3105.577,3109.498,3115.18,12778497024,1.67E+11,3,0.003982,1,-0.1824,0
20180608,sh.000001,3100.603,3100.684,3053.287,3067.147,3109.498,13468822016,1.61E+11,3,0.004196,1,-1.362,0
20180611,sh.000001,3057.339,3063.61,3037.913,3052.783,3067.147,10856378624,1.43E+11,3,0.003382,1,-0.4683,0
20180612,sh.000001,3053.027,3081.447,3034.101,3079.801,3052.783,11327509504,1.54E+11,3,0.003529,1,0.885,0
20180613,sh.000001,3071.463,3071.463,3044.119,3049.796,3079.801,11960788736,1.56E+11,3,0.00371,1,-0.9743,0
20180614,sh.000001,3038.07,3066.046,3032.406,3044.159,3049.796,11546948608,1.48E+11,3,0.00358,1,-0.1848,0
20180615,sh.000001,3037.452,3048.796,3008.732,3021.9,3044.159,14453257216,1.62E+11,3,0.00448,1,-0.7312,0
20180619,sh.000001,2982.65,2984.97,2871.354,2907.822,3021.9,23055006720,2.41E+11,3,0.007146,1,-3.775,0
20180620,sh.000001,2889.984,2925.561,2872.162,2915.731,2907.822,14430141952,1.53E+11,3,0.004464,1,0.272,0
20180621,sh.000001,2912.003,2940.586,2872.618,2875.809,2915.731,15437833216,1.60E+11,3,0.004775,1,-1.3692,0
20180622,sh.000001,2855.584,2891.968,2837.144,2889.76,2875.809,12614312960,1.27E+11,3,0.003902,1,0.4851,0
20180625,sh.000001,2903.449,2908.624,2857.87,2859.336,2889.76,12191768832,1.32E+11,3,0.003768,1,-1.0528,0
20180626,sh.000001,2829.994,2850.24,2803.785,2844.508,2859.336,12591846912,1.38E+11,3,0.00389,1,-0.5186,0
20180627,sh.000001,2842.395,2854.257,2798.799,2813.177,2844.508,12942083328,1.42E+11,3,0.003993,1,-1.1015,0
20180628,sh.000001,2799.903,2825.987,2782.446,2786.896,2813.177,11835790592,1.30E+11,3,0.003652,1,-0.9342,0
20180629,sh.000001,2789.811,2848.372,2782.381,2847.418,2786.896,12567168512,1.36E+11,3,0.003876,1,2.1717,0
20180702,sh.000001,2841.579,2845.68,2756.815,2775.557,2847.418,13703503360,1.48E+11,3,0.004211,1,-2.5237,0
20180703,sh.000001,2774.57,2786.887,2722.448,2786.887,2775.557,14249846528,1.62E+11,3,0.004362,1,0.4082,0
20180704,sh.000001,2776.632,2793.179,2754.155,2759.126,2786.887,12326217984,1.31E+11,3,0.00377,1,-0.9961,0
20180705,sh.000001,2755.339,2777.522,2727.939,2733.881,2759.126,12922611200,1.33E+11,3,0.003953,1,-0.915,0
20180706,sh.000001,2731.353,2768.873,2691.02,2747.228,2733.881,13629437952,1.48E+11,3,0.004161,1,0.4882,0
20180709,sh.000001,2752.446,2815.79,2752.446,2815.109,2747.228,12154930944,1.36E+11,3,0.003711,1,2.4709,0
20180710,sh.000001,2819.712,2828.492,2800.625,2827.625,2815.109,11706274816,1.33E+11,3,0.003573,1,0.4446,0
20180711,sh.000001,2780.704,2794.359,2752.435,2777.771,2827.625,12682114816,1.38E+11,3,0.00387,1,-1.7631,0
20180712,sh.000001,2771.04,2844.193,2771.04,2837.658,2777.771,14698020096,1.70E+11,3,0.004485,1,2.1559,0
20180713,sh.000001,2831.428,2835.462,2818.848,2831.183,2837.658,11768934912,1.46E+11,3,0.003591,1,-0.2282,0
20180716,sh.000001,2827.082,2837.509,2804.492,2814.041,2831.183,10776715008,1.29E+11,3,0.003288,1,-0.6055,0
20180717,sh.000001,2806.885,2806.919,2774.762,2798.125,2814.041,10540922112,1.24E+11,3,0.003215,1,-0.5656,0
20180718,sh.000001,2801.777,2818.395,2786.04,2787.257,2798.125,12096116480,1.39E+11,3,0.003688,1,-0.3884,0
20180719,sh.000001,2791.015,2805.01,2764.485,2772.545,2787.257,11448649216,1.29E+11,3,0.00349,1,-0.5278,0
20180720,sh.000001,2769.753,2837.862,2753.839,2829.271,2772.545,14590768896,1.56E+11,3,0.004447,1,2.046,0
20180723,sh.000001,2815.2,2863.571,2809.616,2859.542,2829.271,17338279680,1.87E+11,3,0.005284,1,1.0699,0
20180724,sh.000001,2862.267,2911.464,2862.267,2905.561,2859.542,22957830656,2.29E+11,3,0.006996,1,1.6093,0
20180725,sh.000001,2911.452,2912.313,2894.039,2903.646,2905.561,16780020736,1.66E+11,3,0.005106,1,-0.0659,0
20180726,sh.000001,2905.794,2915.297,2875.7,2882.225,2903.646,16842820096,1.57E+11,3,0.005125,1,-0.7377,0
20180727,sh.000001,2879.69,2889.693,2864.109,2873.593,2882.225,14637160960,1.32E+11,3,0.004454,1,-0.2995,0
20180730,sh.000001,2871.939,2896.01,2850.296,2869.049,2873.593,15165224960,1.46E+11,3,0.004615,1,-0.1581,0
20180731,sh.000001,2866.898,2884.679,2854.319,2876.4,2869.049,11893111808,1.20E+11,3,0.003618,1,0.2562,0
20180801,sh.000001,2882.506,2897.399,2823.929,2824.533,2876.4,14951434752,1.52E+11,3,0.004549,1,-1.8032,0
20180802,sh.000001,2815.343,2815.343,2726.482,2768.023,2824.533,17417900288,1.70E+11,3,0.005299,1,-2.0007,0
20180803,sh.000001,2763.395,2777.657,2740.431,2740.442,2768.023,12700636416,1.29E+11,3,0.003864,1,-0.9964,0
20180806,sh.000001,2736.525,2760.474,2692.321,2705.156,2740.442,12975305728,1.33E+11,3,0.003947,1,-1.2876,0
20180807,sh.000001,2711.736,2779.374,2696.039,2779.374,2705.156,14957974272,1.47E+11,3,0.00455,1,2.7436,0
20180808,sh.000001,2771.128,2779.912,2741.067,2744.069,2779.374,14768871424,1.40E+11,3,0.004491,1,-1.2702,0
20180809,sh.000001,2729.578,2801.659,2726.215,2794.381,2744.069,15166033408,1.51E+11,3,0.004612,1,1.8335,0
20180810,sh.000001,2791.401,2806.114,2777.506,2795.309,2794.381,12153223168,1.23E+11,3,0.003696,1,0.0332,0
20180813,sh.000001,2769.016,2789.798,2742.559,2785.872,2795.309,12753224192,1.29E+11,3,0.003878,1,-0.3376,0
20180814,sh.000001,2780.735,2789.443,2766.569,2780.964,2785.872,10957107712,1.12E+11,3,0.00333,1,-0.1762,0
20180815,sh.000001,2777.249,2777.703,2721.24,2723.257,2780.964,11616178688,1.19E+11,3,0.003529,1,-2.0751,0
20180816,sh.000001,2691.426,2732.948,2672.74,2705.191,2723.257,12027787776,1.18E+11,3,0.003654,1,-0.6634,0
20180817,sh.000001,2723.887,2730.332,2665.591,2668.966,2705.191,11244529408,1.15E+11,3,0.003415,1,-1.3391,0
20180820,sh.000001,2673.066,2698.465,2653.111,2698.465,2668.966,11078416384,1.14E+11,3,0.003365,1,1.1053,0
20180821,sh.000001,2700.341,2739.173,2696.292,2733.826,2698.465,11358683904,1.22E+11,3,0.003448,1,1.3104,0
20180822,sh.000001,2731.957,2731.957,2709.061,2714.608,2733.826,9366464000,98463969280,3,0.002843,1,-0.703,0
20180823,sh.000001,2714.867,2736.01,2700.804,2724.624,2714.608,9844646912,1.08E+11,3,0.002988,1,0.369,0
20180824,sh.000001,2717.081,2748.824,2705.323,2729.43,2724.624,10051627008,1.03E+11,3,0.003051,1,0.1764,0
20180827,sh.000001,2736.318,2780.899,2736.318,2780.899,2729.43,13276257792,1.41E+11,3,0.00403,1,1.8857,0
20180828,sh.000001,2782.292,2791.389,2769.401,2777.98,2780.899,11874936832,1.25E+11,3,0.003604,1,-0.105,0
20180829,sh.000001,2774.864,2778.539,2762.35,2769.294,2777.98,10015692800,1.01E+11,3,0.00304,1,-0.3127,0
20180830,sh.000001,2769.332,2780.527,2736.346,2737.736,2769.294,10606094336,1.06E+11,3,0.003219,1,-1.1396,0
20180831,sh.000001,2730.113,2744.631,2710.536,2725.249,2737.736,10975874304,1.15E+11,3,0.003331,1,-0.4561,0
20180903,sh.000001,2716.403,2722.852,2692.364,2720.734,2725.249,10221300992,1.05E+11,3,0.003102,1,-0.1657,0
20180904,sh.000001,2720.647,2756.607,2712.376,2750.58,2720.734,10901030656,1.14E+11,3,0.003307,1,1.097,0
20180905,sh.000001,2741.38,2745.467,2704.336,2704.336,2750.58,10500226816,1.07E+11,3,0.003185,1,-1.6813,0
20180906,sh.000001,2697.577,2719.405,2683.744,2691.592,2704.336,9901783296,1.06E+11,3,0.003003,1,-0.4712,0
20180907,sh.000001,2696.677,2728.546,2683.719,2702.3,2691.592,10752329216,1.14E+11,3,0.003261,1,0.3978,0
20180910,sh.000001,2698.01,2703.428,2667.316,2669.484,2702.3,10355917056,1.03E+11,3,0.003141,1,-1.2144,0
20180911,sh.000001,2668.487,2680.572,2652.704,2664.799,2669.484,9986594560,96884580352,3,0.003028,1,-0.1755,0
20180912,sh.000001,2659.744,2672.073,2647.17,2656.11,2664.799,9002675712,93448204288,3,0.002729,1,-0.3261,0
20180913,sh.000001,2679.207,2689.062,2653.189,2686.578,2656.11,10733501440,1.12E+11,3,0.003253,1,1.1471,0
20180914,sh.000001,2688.778,2694.92,2675.289,2681.643,2686.578,10000500736,1.05E+11,3,0.003031,1,-0.1837,0
20180917,sh.000001,2671.29,2671.29,2647.915,2651.788,2681.643,8823888896,86962597888,3,0.002674,1,-1.1133,0
20180918,sh.000001,2644.296,2700.193,2644.296,2699.95,2651.788,11576799232,1.13E+11,3,0.003508,1,1.8162,0
20180919,sh.000001,2694.799,2746.079,2690.994,2730.85,2699.95,14155031808,1.40E+11,3,0.004289,1,1.1445,0
20180920,sh.000001,2732.169,2743.964,2724.083,2729.243,2730.85,11138746368,1.05E+11,3,0.003375,1,-0.0589,0
20180921,sh.000001,2733.874,2797.485,2722.031,2797.484,2729.243,15801664256,1.49E+11,3,0.004788,1,2.5004,0
20180925,sh.000001,2775.066,2790.032,2771.159,2781.138,2797.484,11198317824,1.09E+11,3,0.003393,1,-0.5843,0
20180926,sh.000001,2785.316,2827.341,2783.341,2806.813,2781.138,13956770560,1.45E+11,3,0.004228,1,0.9232,0
20180927,sh.000001,2805.793,2810.506,2786.321,2791.774,2806.813,12399769600,1.23E+11,3,0.003756,1,-0.5358,0
20180928,sh.000001,2794.264,2821.755,2791.836,2821.35,2791.774,13429045504,1.25E+11,3,0.004067,1,1.0594,0
20181008,sh.000001,2768.207,2771.938,2710.178,2716.51,2821.35,14950138880,1.42E+11,3,0.004527,1,-3.716,0
20181009,sh.000001,2713.731,2734.314,2711.197,2721.013,2716.51,11677189888,1.10E+11,3,0.003536,1,0.1658,0
20181010,sh.000001,2723.724,2743.548,2703.062,2725.836,2721.013,11348573696,1.11E+11,3,0.003437,1,0.1773,0
20181011,sh.000001,2643.074,2661.285,2560.316,2583.457,2725.836,19715070208,1.70E+11,3,0.00597,1,-5.2233,0
20181012,sh.000001,2574.041,2615.916,2536.665,2606.912,2583.457,17008163584,1.43E+11,3,0.00515,1,0.9079,0
20181015,sh.000001,2605.912,2611.968,2564.737,2568.098,2606.912,11857619712,1.05E+11,3,0.00359,1,-1.4889,0
20181016,sh.000001,2567.764,2597.715,2536.441,2546.329,2568.098,11941914368,1.07E+11,3,0.003615,1,-0.8477,0
20181017,sh.000001,2574.312,2582.548,2517.572,2561.614,2546.329,12995399680,1.17E+11,3,0.003934,1,0.6003,0
20181018,sh.000001,2544.911,2544.911,2485.619,2486.418,2561.614,12542851328,1.07E+11,3,0.003796,1,-2.9355,0
20181019,sh.000001,2460.08,2553.386,2449.197,2550.465,2486.418,14732355840,1.30E+11,3,0.004459,1,2.5759,0
20181022,sh.000001,2565.644,2675.406,2565.644,2654.876,2550.465,21188844800,1.97E+11,3,0.006413,1,4.0938,0
20181023,sh.000001,2652.647,2659.812,2583.26,2594.825,2654.876,17834354432,1.67E+11,3,0.005397,1,-2.2619,0
20181024,sh.000001,2579.971,2640.401,2577.772,2603.295,2594.825,16006040832,1.42E+11,3,0.004844,1,0.3264,0
20181025,sh.000001,2540.934,2606.1,2531.534,2603.799,2603.295,16203297792,1.38E+11,3,0.004901,1,0.0194,0
20181026,sh.000001,2610.898,2626.116,2580.845,2598.846,2603.799,15893612032,1.33E+11,3,0.004807,1,-0.1902,0
20181029,sh.000001,2593.59,2595.536,2529.188,2542.103,2598.846,13424192256,1.23E+11,3,0.004059,1,-2.1834,0
20181030,sh.000001,2538.573,2586.918,2521.783,2568.048,2542.103,16668230912,1.52E+11,3,0.005032,1,1.0206,0
20181031,sh.000001,2573.014,2612.922,2567.027,2602.783,2568.048,18055034880,1.55E+11,3,0.005451,1,1.3526,0
20181101,sh.000001,2617.032,2636.799,2603.651,2606.237,2602.783,20090393088,1.80E+11,3,0.006065,1,0.1327,0
20181102,sh.000001,2649.251,2676.476,2628.869,2676.476,2606.237,22502692096,2.08E+11,3,0.006789,1,2.695,0
20181105,sh.000001,2665.427,2673.187,2639.27,2665.43,2676.476,19376009984,1.69E+11,3,0.005844,1,-0.4127,0
20181106,sh.000001,2660.719,2660.862,2635.32,2659.356,2665.43,16366947840,1.39E+11,3,0.004937,1,-0.2279,0
20181107,sh.000001,2659.844,2675.677,2639.246,2641.342,2659.356,17320198656,1.47E+11,3,0.005222,1,-0.6774,0
20181108,sh.000001,2660.087,2662.368,2632.301,2635.632,2641.342,15963548672,1.29E+11,3,0.004812,1,-0.2162,0
20181109,sh.000001,2621.238,2621.238,2598.16,2598.871,2635.632,15244630784,1.21E+11,3,0.004596,1,-1.3948,0
20181112,sh.000001,2593.2,2631.169,2590.21,2630.519,2598.871,17503130880,1.42E+11,3,0.005276,1,1.2178,0
20181113,sh.000001,2600.5,2666.485,2597.347,2654.879,2630.519,24928244736,1.90E+11,3,0.007513,1,0.926,0
20181114,sh.000001,2648.309,2658.307,2627.956,2632.242,2654.879,23844935168,1.77E+11,3,0.007186,1,-0.8527,0
20181115,sh.000001,2632.137,2668.17,2631.887,2668.17,2632.242,20784872192,1.72E+11,3,0.006264,1,1.3649,0
20181116,sh.000001,2669.779,2695.568,2657.034,2679.109,2668.17,24219884800,2.05E+11,3,0.007299,1,0.41,0
20181119,sh.000001,2681.898,2703.511,2674.178,2703.511,2679.109,23166282752,1.97E+11,3,0.006981,1,0.9108,0
20181120,sh.000001,2684.287,2690.829,2643.358,2645.854,2703.511,21589131008,1.81E+11,3,0.006504,1,-2.1327,0
20181121,sh.000001,2619.821,2653.796,2617.775,2651.505,2645.854,18259644672,1.49E+11,3,0.0055,1,0.2136,0
20181122,sh.000001,2655.896,2658.001,2634.482,2645.433,2651.505,14930906368,1.26E+11,3,0.004498,1,-0.229,0
20181123,sh.000001,2640.667,2642.035,2577.351,2579.483,2645.433,19147454976,1.50E+11,3,0.005767,1,-2.493,0
20181126,sh.000001,2580.842,2594.996,2568.035,2575.81,2579.483,13431453952,1.08E+11,3,0.004045,1,-0.1424,0
20181127,sh.000001,2585.826,2592.535,2566.166,2574.679,2575.81,12365843712,1.02E+11,3,0.003724,1,-0.0439,0
20181128,sh.000001,2575.454,2601.962,2561.561,2601.736,2574.679,14596347392,1.20E+11,3,0.004396,1,1.0509,0
20181129,sh.000001,2613.78,2617.547,2567.443,2567.443,2601.736,15716873728,1.29E+11,3,0.004733,1,-1.3181,0
20181130,sh.000001,2564.564,2590.21,2555.322,2588.187,2567.443,13932902144,1.12E+11,3,0.004195,1,0.808,0
20181203,sh.000001,2647.131,2665.298,2629.184,2654.798,2588.187,20747895552,1.88E+11,3,0.006246,1,2.5737,0
20181204,sh.000001,2651.561,2666.078,2644.896,2665.957,2654.797,16794055936,1.44E+11,3,0.005053,1,0.4204,0
20181205,sh.000001,2629.832,2660.388,2625.913,2649.805,2665.957,15450205696,1.34E+11,3,0.004648,1,-0.6059,0
20181206,sh.000001,2629.819,2633.677,2603.132,2605.181,2649.805,14166164992,1.29E+11,3,0.00426,1,-1.684,0
20181207,sh.000001,2609.34,2614.581,2599.277,2605.887,2605.181,10907499264,97727664128,3,0.00328,1,0.0271,0
20181210,sh.000001,2589.194,2599.761,2576.242,2584.582,2605.887,11319966976,99148144640,3,0.003404,1,-0.8176,0
20181211,sh.000001,2587.014,2596.146,2583.195,2594.088,2584.582,10130436352,85404123136,3,0.003042,1,0.3678,0
20181212,sh.000001,2608.114,2610.008,2595.075,2602.152,2594.088,10351830016,88998195200,3,0.003108,1,0.3109,0
20181213,sh.000001,2607.144,2645.836,2599.458,2634.049,2602.152,15073811456,1.32E+11,3,0.004526,1,1.2258,0
20181214,sh.000001,2627.283,2629.164,2593.74,2593.74,2634.049,14594248704,1.24E+11,3,0.004381,1,-1.5303,0
20181217,sh.000001,2587.263,2598.967,2573.867,2597.973,2593.74,11736325120,1.03E+11,3,0.003522,1,0.1632,0
20181218,sh.000001,2583.634,2599.147,2563.573,2576.649,2597.973,11703336960,99306536960,3,0.003504,1,-0.8208,0
20181219,sh.000001,2578.675,2579.874,2547.078,2549.563,2576.649,10766179584,93713174528,3,0.003222,1,-1.0512,0
20181220,sh.000001,2544.505,2554.858,2516.019,2536.267,2549.563,12056649728,1.04E+11,3,0.003609,1,-0.5215,0
20181221,sh.000001,2526.553,2527.421,2498.693,2516.25,2536.267,11567120128,1.01E+11,3,0.003462,1,-0.7892,0
20181224,sh.000001,2506.737,2529.439,2500.443,2527.007,2516.25,9733985280,85760933888,3,0.002913,1,0.4275,0
20181225,sh.000001,2503.949,2513.964,2462.844,2504.819,2527.007,14067056128,1.15E+11,3,0.00421,1,-0.878,0
20181226,sh.000001,2501.119,2513.826,2492.075,2498.293,2504.819,10879962880,93989531648,3,0.325555,1,-0.2605,0
20181227,sh.000001,2527.716,2532.002,2483.086,2483.086,2498.293,13540684288,1.12E+11,3,0.405127,1,-0.6087,0
20181228,sh.000001,2483.617,2505.113,2478.325,2493.896,2483.086,11924525056,1.06E+11,3,0.356663,1,0.4353,0
20190102,sh.000001,2497.88,2500.278,2456.423,2465.291,2493.896,10993201408,97592573952,3,0.328717,1,-1.147,0
20190103,sh.000001,2461.782,2488.479,2455.925,2464.362,2465.291,12439749632,1.07E+11,3,0.371963,1,-0.0377,0
20190104,sh.000001,2446.019,2515.316,2440.906,2514.868,2464.362,16887766784,1.39E+11,3,0.504935,1,2.0494,0
20190107,sh.000001,2528.698,2536.977,2515.508,2533.088,2514.868,17730501120,1.46E+11,3,0.530082,1,0.7245,0
20190108,sh.000001,2530.3,2531.345,2520.164,2526.462,2533.088,15809918208,1.23E+11,3,0.472663,1,-0.2616,0
20190109,sh.000001,2536.417,2574.407,2536.157,2544.344,2526.462,19188793088,1.61E+11,3,0.57368,1,0.7078,0
20190110,sh.000001,2543.853,2551.825,2531.663,2535.098,2544.344,15987432704,1.33E+11,3,0.477903,1,-0.3634,0
20190111,sh.000001,2539.548,2554.786,2533.358,2553.831,2535.098,14944410112,1.22E+11,3,0.446693,1,0.739,0
20190114,sh.000001,2553.328,2556.293,2533.01,2535.765,2553.831,14482546432,1.16E+11,3,0.432811,1,-0.7074,0
20190115,sh.000001,2537.369,2571.501,2532.433,2570.344,2535.765,16026553088,1.37E+11,3,0.478956,1,1.3637,0
20190116,sh.000001,2569.069,2574.236,2563.006,2570.422,2570.344,14930153984,1.27E+11,3,0.446119,1,0.003,0
20190117,sh.000001,2573.575,2582.556,2557.711,2559.637,2570.422,16246813440,1.28E+11,3,0.485445,1,-0.4196,0
20190118,sh.000001,2567.738,2598.883,2565.904,2596.005,2559.637,19076723712,1.51E+11,3,0.569924,1,1.4208,0
20190121,sh.000001,2599.057,2618.98,2599.057,2610.509,2596.005,16342511616,1.40E+11,3,0.488057,1,0.5587,0
20190122,sh.000001,2609.642,2609.642,2573.061,2579.704,2610.509,15253777408,1.23E+11,3,0.455629,1,-1.18,0
20190123,sh.000001,2575.258,2589.512,2572.405,2581.004,2579.704,13142679808,1.05E+11,3,0.392285,1,0.0504,0
20190124,sh.000001,2584.648,2597.289,2569.7,2591.693,2581.004,15404204544,1.32E+11,3,0.459787,1,0.4141,0
20190125,sh.000001,2596.261,2617.002,2595.629,2601.723,2591.693,15939402496,1.35E+11,3,0.475734,1,0.387,0
20190128,sh.000001,2615.711,2630.318,2591.1,2596.976,2601.723,14698176512,1.27E+11,3,0.438618,1,-0.1824,0
20190129,sh.000001,2592.354,2601.735,2559.982,2594.253,2596.976,15558111232,1.27E+11,3,0.46428,1,-0.1049,0
20190130,sh.000001,2584.745,2598.815,2575.409,2575.575,2594.253,12050257152,1.01E+11,3,0.359597,1,-0.72,0
20190131,sh.000001,2581.331,2606.628,2571.578,2584.572,2575.575,15430386944,1.26E+11,3,0.460461,1,0.3493,0
20190201,sh.000001,2597.777,2618.476,2590.554,2618.232,2584.572,13198684928,1.12E+11,3,0.393684,1,1.3023,0
20190211,sh.000001,2613.174,2654.096,2613.174,2653.896,2618.232,15489885696,1.37E+11,3,0.461971,1,1.3621,0
20190212,sh.000001,2654.034,2674.477,2648.829,2671.893,2653.896,18410117888,1.57E+11,3,0.548622,1,0.6781,0
20190213,sh.000001,2674.519,2727.075,2666.522,2721.068,2671.893,24379400960,2.07E+11,3,0.726602,1,1.8405,0
20190214,sh.000001,2715.535,2729.455,2707.486,2719.699,2721.068,19703734784,1.70E+11,3,0.587201,1,-0.0503,0
20190215,sh.000001,2712.786,2715.632,2679.784,2682.385,2719.699,19600426496,1.70E+11,3,0.584028,1,-1.372,0
20190218,sh.000001,2699.817,2754.356,2699.817,2754.356,2682.385,26043600640,2.24E+11,3,0.776072,1,2.6831,0
20190219,sh.000001,2759.496,2780.783,2737.586,2755.645,2754.356,28804627200,2.47E+11,3,0.858027,1,0.0468,0
20190220,sh.000001,2761.058,2767.41,2739.978,2761.218,2755.645,24597252608,2.05E+11,3,0.732701,1,0.2022,0
20190221,sh.000001,2759.938,2794.013,2744.976,2751.801,2761.218,29864996864,2.53E+11,3,0.889564,1,-0.341,0
20190222,sh.000001,2749.461,2804.226,2736.332,2804.226,2751.801,30148141056,2.65E+11,3,0.897998,1,1.9051,0
20190225,sh.000001,2838.389,2961.795,2838.389,2961.283,2804.226,52865859072,4.66E+11,3,1.575099,1,5.6007,0
20190226,sh.000001,2969.097,2995.676,2938.622,2941.516,2961.283,56555796736,4.92E+11,3,1.68452,1,-0.6675,0
20190227,sh.000001,2939.928,2997.488,2924.643,2953.824,2941.516,47497645312,4.12E+11,3,1.414615,1,0.4184,0
20190228,sh.000001,2950.054,2965.303,2930.195,2940.953,2953.824,35020660224,2.99E+11,3,1.042978,1,-0.4357,0
20190301,sh.000001,2954.402,2994.005,2930.834,2994.005,2940.953,34578619904,3.07E+11,3,1.029813,1,1.8039,0
20190304,sh.000001,3015.942,3090.795,3006.941,3027.575,2994.005,52564943616,4.81E+11,3,1.565126,1,1.1212,0
20190305,sh.000001,3019.879,3054.961,3009.447,3054.246,3027.575,42414252800,3.83E+11,3,1.262515,1,0.8809,0
20190306,sh.000001,3060.432,3103.825,3050.111,3102.099,3054.246,55500636416,4.85E+11,3,1.652048,1,1.5668,0
20190307,sh.000001,3103.667,3129.939,3074.978,3106.417,3102.099,58381706496,5.26E+11,3,1.737693,1,0.1392,0
20190308,sh.000001,3038.336,3075.046,2969.581,2969.861,3106.417,57785547264,5.26E+11,3,1.719852,1,-4.3959,0
20190311,sh.000001,2969.08,3028.254,2963.583,3026.992,2969.861,42621302784,4.04E+11,3,1.268795,1,1.9237,0
20190312,sh.000001,3049.084,3093.391,3029.899,3060.307,3026.992,51117315840,4.87E+11,3,1.521123,1,1.1006,0
20190313,sh.000001,3062.326,3065.288,3013.931,3026.951,3060.307,45321462528,4.51E+11,3,1.348614,1,-1.09,0
20190314,sh.000001,3013.597,3041.155,2968.823,2990.685,3026.951,37314179840,3.56E+11,3,1.110345,1,-1.1981,0
20190315,sh.000001,3000.878,3048.121,2999.431,3021.751,2990.685,34120613888,3.45E+11,3,1.015262,1,1.0388,0
20190318,sh.000001,3027.801,3096.417,3009.507,3096.417,3021.751,39779717888,3.98E+11,3,1.183274,1,2.471,0
20190319,sh.000001,3099.897,3113.432,3076.362,3090.975,3096.417,35090885888,3.53E+11,3,1.043802,1,-0.1757,0
20190320,sh.000001,3084.17,3102.52,3053.451,3090.64,3090.975,35855750400,3.49E+11,3,1.066401,1,-0.0108,0
20190321,sh.000001,3094.124,3125.019,3086.85,3101.455,3090.64,41425118208,4.04E+11,3,1.231973,1,0.3499,0
20190322,sh.000001,3100.726,3107.275,3064.884,3104.148,3101.455,36484834560,3.57E+11,3,1.084959,1,0.0868,0
20190325,sh.000001,3058.801,3086.996,3041.95,3043.031,3104.148,38027876096,3.75E+11,3,1.131081,1,-1.9689,0
20190326,sh.000001,3057.559,3062.689,2988.49,2997.095,3043.031,35349801984,3.41E+11,3,1.050606,1,-1.5095,0
20190327,sh.000001,3012.257,3022.762,2987.771,3022.719,2997.095,29139035648,2.95E+11,3,0.865973,1,0.855,0
20190328,sh.000001,3009.798,3025.778,2991.778,2994.943,3022.719,28810642432,2.90E+11,3,0.856216,1,-0.9189,0
20190329,sh.000001,3000.678,3093.032,2999.986,3090.758,2994.943,37508299008,3.87E+11,3,1.11444,1,3.1992,0
20190401,sh.000001,3111.661,3176.622,3111.661,3170.361,3090.758,46612469248,4.80E+11,3,1.384564,1,2.5755,0
20190402,sh.000001,3183.273,3193.271,3164.906,3176.822,3170.361,44706898176,4.63E+11,3,1.327937,1,0.2038,0
20190403,sh.000001,3159.146,3219.256,3152.331,3216.295,3176.822,43054863616,4.43E+11,3,1.278866,1,1.2425,0
20190404,sh.000001,3233.688,3254.14,3216.854,3246.571,3216.295,46911766784,4.75E+11,3,1.393427,1,0.9413,0
